20181004,1,142,-0.4515
20181019,1,105,0.5411
20181022,1,77,-0.8176
20181113,1,94,0
20181204,1,146,-0.4767
20190325,2,51,0.2202
20190328,1,136,0
20190401,1,133,0.4559
20190417,1,171,0.6486
20190425,1,175,0
20190427,1,87,0.5423
20190503,1,155,0.8623
20200207,1,264,0
20201124,1,501,0
20220104,1,354,0
20220420,1,311,0.9042
20220504,2,217,0
20220628,1,272,0.5994
20220720,1,301,0
20220731,1,165,0.6597
20220804,1,296,0
20221013,1,273,0.6369
20221031,1,273,0.8344
20221101,1,267,0
20221102,1,311,0.2263
20221106,1,152,0
20221111,1,262,0.4284
20221118,1,222,0
20221123,1,186,-0.6428
20221127,1,127,-0.6739
20221128,1,235,0.4215
20221207,1,231,0.8793
20221215,1,238,-0.6054
20230110,1,236,0
20230117,1,252,0.3818
20230119,4,66,0.61463
20230128,1,95,0
20230131,3,110,-0.0731
20230226,1,128,0
20230227,1,225,0
20230301,1,264,0
20230316,1,280,0
20230321,1,251,0
20230406,1,217,-0.2732
20230418,1,249,0.5267
20230420,1,229,0.6597
20230502,1,261,0
20230503,4,97,-0.10048
20230504,1,279,0.3612
20230506,1,79,0
20230516,2,127,0
20230517,1,217,0.6486
20230518,2,137,0.26335
20230522,2,134,0.1806
20230524,3,114,0.0709
20230525,12,27,0.21759
20230526,5,52,0.04714
20230530,5,67,-0.03646
20230531,1,254,0.5994
20230606,2,147,-0.21075
20230607,12,28,0.09616
20230608,11,30,0.12791
20230609,19,20,0.06388
20230610,4,19,0.3099
20230611,1,124,0.5719
20230612,6,51,0.20605
20230613,5,77,-0.01014
20230614,2,145,0
20230616,1,212,-0.8
20230620,3,92,0
20230622,6,46,0.01738
20230623,1,178,-0.296
20230624,1,112,0.5423
20230626,1,220,0
20230628,3,89,0.50257
20230630,1,204,-0.4767
20230703,1,124,0.1655
20230704,1,85,0.2263
20230705,3,87,-0.2024
20230706,1,206,0
20230707,1,185,0
20230713,3,112,0.22023
20230714,3,87,-0.23483
20230718,1,245,0.34
20230719,3,128,0.18883
20230720,3,105,0
20230721,8,39,0.08363
20230724,3,95,0.05103
20230725,5,68,0.34722
20230726,1,247,0
20230727,2,162,0.1079
20230728,2,121,0
20230801,1,249,0.4588
20230802,1,283,-0.5859
20230803,1,261,-0.3167
20230804,3,85,0.38393
20230807,4,74,0
20230808,28,19,-0.0545
20230809,17,19,-0.07635
20230810,3,79,-0.18023
20230811,6,36,0.0937
20230812,1,88,-0.8
20230814,14,18,-0.02615
20230815,4,54,0.09143
20230816,3,66,0
20230817,1,213,-0.7717
20230818,5,47,0.07352
20230821,7,27,0.15611
20230822,7,43,0.14436
20230823,14,26,0.04624
20230824,8,36,0.24075
20230825,2,88,-0.39225
20230828,3,72,0.2162
20230829,4,66,-0.1912
20230831,2,127,-0.05295
20230911,1,220,0
20230913,1,190,-0.6322
20230915,1,198,0.3071
20230916,1,105,-0.8
20230918,2,96,-0.4
20230919,1,192,-0.395
20230921,2,123,0.2553
20230925,2,98,0.2345
20230927,2,99,0.148
20230928,1,176,0
20230929,1,160,-0.2732
20231002,2,103,-0.08895
20231003,1,204,0
20231005,3,71,-0.29943
20231006,5,42,0.34368
20231009,3,70,0
20231010,8,30,-0.12284
20231011,1,181,-0.3595
20231013,2,92,0.46715
20231017,4,45,-0.02775
20231020,1,178,0.3612
20231025,1,237,0.4019
20231026,1,225,-0.3736
20231027,1,179,0
20231031,1,185,0
20231101,9,25,0.07251
20231102,14,24,-0.10836
20231103,4,56,-0.10998
20231106,2,86,0.30775
20231108,6,34,-0.0225
20231109,8,31,0.12148
20231110,7,24,-0.26787
20231113,3,53,-0.0586
20231114,9,24,0.19956
20231115,3,77,0.1528
20231117,1,172,0.4019
20231120,2,113,-0.23835
20231121,7,33,-0.01757
20231122,11,13,0.02179
20231124,1,103,0.34
20231128,1,186,0
20231129,1,192,0.8678
20231130,6,42,-0.29495
20231201,4,56,0.1753
20231207,6,41,0.27393
20231208,5,42,-0.16022
20231212,1,192,0
20231213,1,237,0
20231214,2,146,0
20231215,2,99,-0.4
20231218,6,44,-0.32143
20231221,1,213,0.93
20231222,2,108,-0.29295
20231228,2,109,0
20231229,1,167,-0.4753
20240102,2,118,0
20240103,1,202,-0.1531
20240104,4,61,-0.0035
20240108,11,18,-0.19199
20240109,12,19,0.14417
20240110,3,87,0.0649
20240111,2,136,0.31845
20240115,1,147,0.5719
20240116,1,215,0
20240118,30,14,0.00068
20240119,173,7,0.03776
20240120,9,8,0.0855
20240121,24,9,-0.05932
20240122,116,7,0.02247
20240123,34,12,-0.03569
20240124,38,15,-0.04363
20240125,11,29,0.16495
20240126,18,16,0.05532
20240127,3,27,0
20240128,10,15,0.17156
20240129,240,5,0.04901
20240130,114,9,-0.01656
20240131,41,12,0.04025
20240201,210,6,0.04227
20240202,95,10,0.0254
20240203,2,37,0
20240204,13,15,0.13634
20240205,413,2,0.05849
20240206,289,4,0.03354
20240207,200,6,0.05881
20240208,108,11,0.03626
20240209,167,4,0.00834
20240210,11,11,0.20545
20240211,33,7,0.01654
20240212,284,4,0.07246
20240213,236,6,-0.01071
20240214,305,2,0.03611
20240215,1429,1,0.04536
20240216,2335,1,0.04731
20240217,104,2,0.05354
20240218,116,2,0.07096
20240219,358,1,0.03103
20240220,835,2,0.01063
20240221,579,2,0.02245
20240222,1039,2,0.0282
20240223,904,2,0.02282
20240224,48,4,-0.0837
20240225,95,2,0.08262
20240226,239,5,-0.00522
20240227,178,10,-0.04645
20240228,238,7,-0.04115
20240229,228,8,0.00187
20240301,482,2,-0.01341
20240302,78,2,0.01454
